date,ppi,gdp_pct_change,int_3m,cons_conf,unm_rate
2005-10-01,80.8929068117563,1.421018690287812,4.58701,100.1745,5.1
2005-11-01,80.4170661834518,1.421018690287812,4.61847,100.2804,5.1
2005-12-01,80.0998390979156,1.421018690287812,4.63732,100.4186,5.1
2006-01-01,80.57567972622,1.1792617989204501,4.603680000000001,100.5566,5.2
2006-02-01,80.7342932689882,1.1792617989204501,4.58199,100.7101,5.2
2006-03-01,80.9722135831404,1.1792617989204501,4.58741,100.8596,5.3
2006-04-01,81.606667754213,1.6137292954572446,4.6296,100.9989,5.4
2006-05-01,82.2411219252856,1.6137292954572446,4.7015,101.1191,5.5
2006-06-01,82.3997354680537,1.6137292954572446,4.73498,101.2276,5.5
2006-07-01,82.7962693249741,1.0464742454542098,4.733219999999999,101.3468,5.5
2006-08-01,82.9548828677422,1.0464742454542098,4.94425,101.5059,5.5
2006-09-01,82.3204286966696,1.0464742454542098,5.02501,101.7327,5.5
2006-10-01,81.606667754213,0.5438372748279185,5.13176,101.9916,5.4
2006-11-01,81.5273609828289,0.5438372748279185,5.22544,102.2544,5.5
2006-12-01,81.5273609828289,0.5438372748279185,5.29167,102.5082,5.5
2007-01-01,81.606667754213,1.0882274068114706,5.48623,102.7377,5.5
2007-02-01,81.8445880683652,1.0882274068114706,5.5657,102.9458,5.5
2007-03-01,82.5583490108219,1.0882274068114706,5.54946,103.114,5.5
2007-04-01,83.1134964105104,2.4368762567713143,5.64899,103.2259,5.4
2007-05-01,83.6686438101989,2.4368762567713143,5.76742,103.2612,5.4
2007-06-01,84.1444844385034,2.4368762567713143,5.88018,103.2012,5.3
2007-07-01,84.4617115240396,0.8149809397530516,6.02396,103.0546,5.3
2007-08-01,84.5410182954238,0.8149809397530516,6.41946,102.8615,5.3
2007-09-01,85.0168589237282,0.8149809397530516,6.64694,102.6556,5.2
2007-10-01,85.6513130948008,0.7585585076459456,6.27014,102.4221,5.2
2007-11-01,86.8409146655619,0.7585585076459456,6.408580000000001,102.1363,5.2
2007-12-01,87.3960620652504,0.7585585076459456,6.359430000000001,101.804,5.2
2008-01-01,88.1891297790912,1.41646526141892,5.65965,101.4127,5.2
2008-02-01,88.6649704073956,1.41646526141892,5.64202,100.9501,5.2
2008-03-01,90.0131855209249,1.41646526141892,5.899290000000001,100.4028,5.3
2008-04-01,91.202787091686,0.725238813474105,5.91881,99.73904,5.2
2008-05-01,93.344069919056,0.725238813474105,5.82639,98.95143,5.4
2008-06-01,94.9302053467376,0.725238813474105,5.92944,98.06381,5.5
2008-07-01,95.8025798319624,-0.17245467137526616,5.8322,97.13998,5.7
2008-08-01,95.0888188895057,-0.17245467137526616,5.76619,96.2592,5.9
2008-09-01,95.0888188895057,-0.17245467137526616,5.9106,95.45549,6.0
2008-10-01,93.344069919056,-1.2182682740241146,6.13304,94.77122,6.2
2008-11-01,91.5200141772224,-1.2182682740241146,4.44684,94.27229,6.4
2008-12-01,90.092492292309,-1.2182682740241146,3.17247,93.9968,6.5
2009-01-01,89.4925422881426,-2.0872087284654617,2.34276,93.93752,6.7
2009-02-01,89.4925422881426,-2.0872087284654617,2.09038,94.12914,7.1
2009-03-01,89.3925506207816,-2.0872087284654617,1.83139,94.57948,7.3
2009-04-01,89.5925339555037,-0.08297275081809996,1.53413,95.27582,7.6
2009-05-01,89.6925256228648,-0.08297275081809996,1.35795,96.15395,7.8
2009-06-01,90.19248395967,-0.08297275081809996,1.24117,97.15379,7.9
2009-07-01,89.9925006249479,0.5285174348666377,1.00113,98.2061,7.9
2009-08-01,90.092492292309,0.5285174348666377,0.7736899999999999,99.22072,7.8
2009-09-01,90.2924756270311,0.5285174348666377,0.6056,100.1215,7.9
2009-10-01,90.69244229647532,-0.46758072651288396,0.5708699999999999,100.84,7.8
2009-11-01,91.2923923006416,-0.46758072651288396,0.60936,101.3371,7.8
2009-12-01,91.4923756353637,-0.46758072651288396,0.60541,101.6355,7.7
2010-01-01,91.5923673027248,2.4295527937142403,0.61265,101.7737,7.9
2010-02-01,91.6923589700858,2.4295527937142403,0.6331,101.7963,8.0
2010-03-01,92.8922589784185,2.4295527937142403,0.64549,101.7337,8.0
2010-04-01,93.99216731939012,1.2739287589354165,0.65592,101.5998,7.9
2010-05-01,94.1921506541122,1.2739287589354165,0.69713,101.4096,7.9
2010-06-01,93.99216731939012,1.2739287589354165,0.7283899999999999,101.2031,7.8
2010-07-01,93.99216731939012,0.7831056544614912,0.73603,101.0114,7.8
2010-08-01,93.892175652029,0.7831056544614912,0.73296,100.8733,7.8
2010-09-01,94.0921589867511,0.7831056544614912,0.7285899999999998,100.7928,7.9
2010-10-01,94.7921006582785,0.5994584100997846,0.7384,100.7575,7.9
2010-11-01,95.3920506624448,0.5994584100997846,0.73901,100.7538,7.9
2010-12-01,96.4919590034164,0.5994584100997846,0.74962,100.7629,7.9
2011-01-01,97.7918506791101,1.9708005870365142,0.76866,100.7624,7.8
2011-02-01,98.59178401799852,1.9708005870365142,0.79962,100.7368,7.8
2011-03-01,100.191650695775,1.9708005870365142,0.80913,100.6559,7.7
2011-04-01,101.191567369386,-0.5887089386363731,0.82096,100.5098,7.8
2011-05-01,101.191567369386,-0.5887089386363731,0.82344,100.2904,7.9
2011-06-01,101.391550704108,-0.5887089386363731,0.82512,99.97795,8.0
2011-07-01,101.691525706191,0.9096332366549831,0.8288999999999999,99.60056,8.2
2011-08-01,101.59153403883,0.9096332366549831,0.85782,99.20557,8.3
2011-09-01,101.991500708274,0.9096332366549831,0.9181,98.83717,8.4
2011-10-01,101.991500708274,0.7666149982576975,0.96991,98.52918,8.5
2011-11-01,102.291475710357,0.7666149982576975,1.01182,98.30586,8.4
2011-12-01,101.991500708274,0.7666149982576975,1.06148,98.17594,8.3
2012-01-01,102.291475710357,1.2484945326194596,1.08709,98.13241,8.3
2012-02-01,102.791434047163,1.2484945326194596,1.07249,98.14183,8.2
2012-03-01,103.691359053412,1.2484945326194596,1.03757,98.17329,8.2
2012-04-01,103.891342388134,0.09398407688321342,1.01792,98.21723,8.1
2012-05-01,103.091409049246,0.09398407688321342,1.005,98.28651,8.0
2012-06-01,102.091492375635,0.09398407688321342,0.94978,98.40971,8.0
2012-07-01,102.191484042996,1.4178505620806803,0.81735,98.59312,7.9
2012-08-01,103.191400716607,1.4178505620806803,0.70481,98.80869,7.8
2012-09-01,103.691359053412,1.4178505620806803,0.6480299999999999,99.03364,7.8
2012-10-01,103.791350720773,0.5355435720849178,0.54397,99.24596,7.8
2012-11-01,103.291392383968,0.5355435720849178,0.5245199999999999,99.43372,7.8
2012-12-01,102.891425714524,0.5355435720849178,0.51848,99.60844,7.8
2013-01-01,103.391384051329,1.1565483114533093,0.51228,99.80393,8.0
2013-02-01,104.691275727023,1.1565483114533093,0.50988,100.0251,7.8
2013-03-01,104.791267394384,1.1565483114533093,0.50688,100.2761,7.8
2013-04-01,104.091325722856,0.8697576679907781,0.5055699999999999,100.5456,7.7
2013-05-01,103.791350720773,0.8697576679907781,0.50563,100.8168,7.7
2013-06-01,103.891342388134,0.8697576679907781,0.50794,101.0825,7.7
2013-07-01,104.591284059662,1.5166423506260074,0.50944,101.3439,7.7
2013-08-01,104.791267394384,1.5166423506260074,0.5126199999999999,101.5707,7.6
2013-09-01,104.791267394384,1.5166423506260074,0.51688,101.748,7.4
2013-10-01,103.991334055495,0.7537878787878816,0.51663,101.8718,7.2
2013-11-01,103.691359053412,0.7537878787878816,0.52344,101.9722,7.2
2013-12-01,103.691359053412,0.7537878787878816,0.5247399999999999,102.0683,7.1
2014-01-01,103.791350720773,1.216321710457935,0.52093,102.1623,6.9
2014-02-01,103.991334055495,1.216321710457935,0.52153,102.245,6.7
2014-03-01,103.991334055495,1.216321710457935,0.5215699999999999,102.3122,6.6
2014-04-01,103.891342388134,0.8446894466257238,0.52665,102.3371,6.4
2014-05-01,103.791350720773,0.8446894466257238,0.5274399999999999,102.3039,6.3
2014-06-01,103.591367386051,0.8446894466257238,0.5439399999999999,102.2122,6.1
2014-07-01,103.49137571869,1.9662051049834428,0.55641,102.0791,6.0
2014-08-01,103.291392383968,1.9662051049834428,0.5611899999999999,101.9268,6.0
2014-09-01,102.991417381885,1.9662051049834428,0.56291,101.7645,5.9
2014-10-01,102.291475710357,0.432192153396338,0.55836,101.6115,5.9
2014-11-01,101.791517373552,0.432192153396338,0.55628,101.4752,5.7
2014-12-01,100.791600699942,0.432192153396338,0.55818,101.3737,5.6
2015-01-01,99.9916673610533,0.4277934574258735,0.5625999999999999,101.3157,5.6
2015-02-01,100.291642363136,0.4277934574258735,0.5636299999999999,101.3012,5.5
2015-03-01,100.59161736522,0.4277934574258735,0.56436,101.3052,5.5
2015-04-01,100.691609032581,0.40258700598296837,0.5695,101.2973,5.6
2015-05-01,100.891592367303,0.40258700598296837,0.56798,101.2598,5.6
2015-06-01,100.691609032581,0.40258700598296837,0.57188,101.1907,5.5
2015-07-01,100.291642363136,0.6993417836257843,0.5808399999999999,101.074,5.4
2015-08-01,99.7916840263312,0.6993417836257843,0.5867,100.9208,5.3
2015-09-01,99.591700691609,0.6993417836257843,0.58576,100.7459,5.2
2015-10-01,99.3917173568869,1.1110092431301677,0.58006,100.5719,5.1
2015-11-01,99.0917423548038,1.1110092431301677,0.57371,100.4055,5.1
2015-12-01,98.6917756853596,1.1110092431301677,0.58277,100.2518,5.1
2016-01-01,98.7917673527206,0.912301960202444,0.58976,100.1023,5.1
2016-02-01,98.89175902008168,0.912301960202444,0.5907299999999999,99.98015,5.1
2016-03-01,99.1917340221648,0.912301960202444,0.58825,99.89868,5.0
2016-04-01,99.2917256895259,0.8223687569305138,0.5888999999999999,99.84998,4.9
