,Date,Forecast_infl_rate,Actual_infl_rate,Lower_95_CI,Upper_95_CI,Within_95_CI
98,2021-11-01,0.008710362034367891,0.0083029566626164,0.004398053510698578,0.013022670558037205,True
99,2021-12-01,0.006562801893851899,0.0071084268212204,0.0022517548551336418,0.010873848932570155,True
100,2022-01-01,0.0059594331298757335,0.0061822040839583,0.0016669743764528653,0.010251891883298602,True
101,2022-02-01,0.00719831042291047,0.0070184255792058,0.002919769543597476,0.011476851302223465,True
102,2022-03-01,0.007640962850196285,0.0103400404182409,0.003362590087591718,0.011919335612800851,True
103,2022-04-01,0.009900001821958935,0.0038787060775671,0.0055938920250386956,0.014206111618879174,False
104,2022-05-01,0.003983548281292242,0.0094150016286531,-0.0004562544472762071,0.008423351009860691,False
105,2022-06-01,0.008772931507356505,0.0129523273337706,0.0042970027183171266,0.013248860296395885,True
106,2022-07-01,0.012689171572064582,-0.0004473484437697,0.008156373261744392,0.017221969882384773,False
107,2022-08-01,0.0005390340530574767,0.0007526954634839,-0.0045285296995849975,0.005606597805699951,True
108,2022-09-01,0.005249168590808402,0.0042654542251374,0.0002785148769495725,0.01021982230466723,True
109,2022-10-01,0.005843229883976612,0.0052560378650634,0.0008754043474609148,0.010811055420492308,True
110,2022-11-01,0.0032687328583085066,0.0024464811278648,-0.0016999643460136292,0.008237430062630642,True
111,2022-12-01,0.002198115941533322,0.0003347750980888,-0.002712012421044982,0.007108244304111626,True
112,2023-01-01,0.0019562297096192955,0.0055152472490698,-0.0029629366058990356,0.006875396025137627,True
113,2023-02-01,0.0054626329002868184,0.003394839843438,0.0005021924707987683,0.010423073329774869,True
114,2023-03-01,0.002248409840560751,0.0005539412755906,-0.002674704871582368,0.00717152455270387,True
115,2023-04-01,0.0014453314155392209,0.0040279403135494,-0.0033627643955752005,0.006253427226653643,True
116,2023-05-01,0.004593248844641653,0.0015122598709624,-0.0002368318348188441,0.00942332952410215,True
117,2023-06-01,0.0012589738265388973,0.0025814661936727,-0.0036024194503984737,0.006120367103476268,True
118,2023-07-01,0.00286487281059556,0.0016968158395787,-0.001990799122259044,0.007720544743450164,True
119,2023-08-01,0.0018864793397253194,0.0049997537875678,-0.00296810670191289,0.0067410653813635285,True
120,2023-09-01,0.004181186864778887,0.0040373949003391,-0.0006984910885102667,0.009060864818068042,True
121,2023-10-01,0.003140979276227046,0.0009076890042749,-0.0017280187423562377,0.00800997729481033,True
122,2023-11-01,0.0018221587347976367,0.0014106802143973,-0.0030629495975863803,0.006707267067181654,True
123,2023-12-01,0.0027279188302874254,0.0021033019893732,-0.0021566803126007966,0.007612517973175647,True
124,2024-01-01,0.002138500935703068,0.0034301261599751,-0.002744189821106841,0.007021191692512977,True
125,2024-02-01,0.002652031047061777,0.0039639244142881,-0.0022350060873532565,0.0075390681814768105,True
126,2024-03-01,0.003166854855114849,0.0034884992058441,-0.001723297321370193,0.00805700703159989,True
127,2024-04-01,0.003238735882980698,0.002912462713108,-0.001650794353787816,0.008128266119749213,True
128,2024-05-01,0.0032321440499744987,0.0003961458839163,-0.0016569241335079449,0.008121212233456942,True
129,2024-06-01,0.0014770741576527096,-2.8741138149102063e-05,-0.0034388072569279384,0.0063929555722333576,True
130,2024-07-01,0.0012098565345764537,0.0013891949375819,-0.0037126847339614116,0.006132397803114319,True
131,2024-08-01,0.0015006683777361973,0.0018018535172819,-0.0034215075016413984,0.006422844257113793,True
132,2024-09-01,0.0011635442697686313,0.0022920373984103,-0.003750492567395103,0.006077581106932366,True
133,2024-10-01,0.0017865560832567614,0.002264563237849,-0.0031313246600874946,0.006704436826601018,True
134,2024-11-01,0.0020426987055612044,0.002804502414724,-0.002873847973415265,0.006959245384537674,True
135,2024-12-01,0.0026338779436808984,0.0036467171645351,-0.002272319411178224,0.007540075298540021,True
136,2025-01-01,0.0032485327394202587,0.0046693513600313,-0.0016493794944099725,0.00814644497325049,True
137,2025-02-01,0.004033470299890989,0.0021592924791433,-0.0008018616628263919,0.00886880226260837,True
